1003.9837426331641, 16946, 18326, -1436005.1477323044, -4008879.3147211475, 5467126.455268696, -3522.0206795469467, -4938.8962219612, -4547.065508021139, -1436008.264523222, -4008878.186556764, 5467124.216323942, 6566.412473355769, -3659.310577164709, -964.790402784248
1540.3222787832367, 20417, 20643, 686995.6013773712, 5005062.047038958, -4745048.278532355, -6591.883078516106, -2056.6819156042275, -3123.105518298232, 686995.7911383105, 5005061.226971982, -4745052.188952434, -5795.948721972084, 3754.4554020323717, 3127.7665286842966
1663.0887961960177, 18844, 20642, 2562837.6710377494, 3868654.3213250823, 5130725.62041105, -7052.731410204305, 1675.8311870944851, 2255.7123849773643, 2562836.816445645, 3868651.2181253023, 5130727.995243878, -4289.96306743518, 5843.551186609195, -2253.662630245668
2090.4675310007956, 17846, 19993, -4805499.984576483, 1055260.1983690057, 4881474.8935350645, 1393.6777217987064, -6878.35970705484, 2863.148032242252, -4805498.872024644, 1055259.804685638, 4881478.715483489, -4149.072115652336, -5660.111042501718, -2860.9043853936573
2321.14418523532, 19795, 19884, -1161980.8707230543, 4438482.785085153, 5195105.240906942, -7260.792213595577, 551.5898516528725, -2098.8712436587102, -1161983.8993898632, 4438485.216604704, 5195104.284406589, -6056.849028769342, -4042.4869945249056, 2098.373185904024
2615.864793606595, 21114, 22681, -2948346.162400251, -1382688.8450477957, 6165611.256426483, -5684.5863782466, -3540.9169343425388, -3495.98619644703, -2948342.9166852725, -1382690.6952928582, 6165609.82746623, -6684.572485172552, -857.5553172959233, -3453.3266880940673
3016.0221386880307, 16920, 18822, -3635277.6071817037, -2065219.2853732046, 5522034.1120166145, 4318.123159971732, 4342.441888346737, 4462.675094848113, -3635277.2156875264, -2065218.1310019856, 5522036.351807075, 4195.212553567665, -6305.168834195819, 396.0199712020112
3102.4499740807996, 18464, 20431, 5742659.721093508, -1676911.0141899253, -3495978.9409092795, -1153.916844010522, 5836.482989492111, -4702.278234057134, 5742661.849933667, -1676910.3972056443, -3495982.2706624526, 4113.997726751291, 4298.266811995971, 4702.6591221203535
3113.043648530587, 5346, 22940, -1049494.6783738132, -1564018.709286836, 7247345.233405366, -1177.4872947655201, 7035.159992966051, 1401.816376820983, -1049494.6416673397, -1564016.6048191201, 7247345.290063071, -7145.179453746576, -1934.8498865727893, -943.3663668186205
3235.519919557294, 20349, 20368, -280432.0711011691, -4152132.12692947, 5528137.466786019, 7567.109022678835, -585.0033623332304, -62.28253040550203, -280431.3670578501, -4152131.299842912, 5528133.617078129, 7569.591688970821, -545.8946869125695, -34.15747732962359
3276.1978902594915, 18242, 19853, 3034856.552748796, -3398059.2771006227, -5205279.099278703, 6724.845980872132, 2874.213345375228, 2038.8502705598123, 3034858.1308317035, -3398060.91918136, -5205275.810931841, 3616.137011251601, 6357.015458769588, -2039.0076007015264
3354.033478135218, 18149, 19603, 2451456.932884889, -3534828.4606002043, 5420714.495305688, 5172.820204172365, 5423.975354019529, 1189.2358767213832, 2451457.9969013636, -3534824.727313321, 5420715.459899723, 6893.02594723816, 2942.1220078276674, -1200.2643754764258
3388.924496420617, 5970, 15357, 1484226.8295885625, 100913.10149490985, -6946290.795196215, 5855.232783179506, 4858.75791060154, 728.9067110050349, 1484226.4757509106, 100914.71170911542, -6946290.352962385, -4910.3068637754395, -5532.658484000651, -1138.2292809710507
3538.924732908985, 18751, 20440, -1659072.2141451247, 3819408.0368791865, -5525884.915719038, -6848.4784876271015, -3264.1461397087082, -192.1983323429139, -1659074.124440923, 3819405.739070697, -5525887.574825472, -7054.556641074073, -2793.4750868682336, 193.97076227633772
4161.060810884202, 17625, 17638, 3067850.0908000814, -2876154.4948250786, -5504676.107152428, 4530.162025252739, 6045.193470954069, -629.4307856892176, 3067851.5303662857, -2876151.11749198, -5504677.695003073, 5734.967172726505, 4916.74548544824, 631.7457024152224
4288.567986271534, 18843, 19339, -4509740.063572784, -1147986.5065914483, -5134509.340057732, -748.5471421079798, -7193.745832725956, 2267.2629695681144, -4509742.051952381, -1147988.9922575026, -5134506.917676731, 4101.243851993204, -5956.517254965389, -2267.3733777232933
4356.459679137982, 17490, 19562, 1714755.4118539921, -4966610.746669944, -4501432.583948746, 6668.177276039519, -894.0165731414904, 3518.957891838399, 1714758.4651534017, -4966612.99261456, -4501431.306006771, 4694.404850024911, 4819.41008855954, -3520.3879702227164
4366.732729556731, 17573, 18152, -4021310.1245401036, -1780061.7199205614, -5342172.071690977, 1170.3017195853733, -7335.93742447938, 1563.7606711380897, -4021308.8431725353, -1780062.3826565996, -5342168.34089042, 4645.30989697937, -5797.093864577277, -1553.7964236403966
