0.0006287449662900157,21673
0.00409859199710285,21696
0.005705245914919931,8247
0.007256894542147198,18525
0.018134848510723472,19828
0.029223909476199402,22302
0.0434079821000333,5756
0.06079731788532758,19562
0.07343238351606346,18919
0.07463840186614297,22026
0.07613965501547483,19575
0.11339183972963075,22410
0.1505514380151547,19102
0.5808202728546715,21801
0.7381181733289319,11241
1.1139971292767423,21685
1.1313493639725762,18637
1.2649126863429767,21987
1.3883135773738944,22507
1.4706390785215886,22010
1.6679310180081985,22526
2.1269594085546015,22555
2.8526472301114536,16440
2.8886595758645734,12386
3.1578606129614197,22243
3.2178354012168002,23073
3.2977578970654253,23046
3.7160335995268587,17623
4.17221630874723,21761
5.209756568304689,22769
5.212571765281372,21909
5.6610944520924935,18458
6.221897234462913,21917
6.4482460100269,10144
7.465405456725713,23177
8.199753593499956,21872
8.465377478033673,21802
9.93478684061268,21982
10.139612285176797,21835
10.281545142080333,22770
10.439177028006455,18287
10.754071255589025,22755
11.331334026733193,21781
11.809248483697417,22957
11.978335536208741,18278
13.860733621760499,21845
14.379242785273071,22405
14.521181194309076,22233
15.005813649968353,19406
15.139959593625152,10815
15.785084742254686,20158
16.870822952581317,22464
17.291045695915514,22155
18.16933005200281,22963
18.65414944598672,23099
18.757545236909635,22425
19.222576429404654,21559
21.07154068222474,22576
23.061085419274622,19751
24.243271427068947,23014
24.6448508536698,22574
25.879198975050983,22981
26.928435867638925,22275
28.688486598986252,23119
30.188556130715067,22430
30.37626932530778,21830
30.69085098232132,18919
32.248048848135284,22365
32.6653511181926,16447
34.292578082382526,23098
35.19422609228237,16339
35.393431245423045,22040
35.840180497760635,22940
36.07739510167485,23135
37.169833432914295,23168
39.84175452765694,22399
44.59091823277398,21817
45.25165463969954,21302
45.69626997857038,21885
45.82539093292939,22390
46.4645259779596,15243
48.79841334145368,22251
49.292465898314894,21591
49.54899817875608,22509
49.983171900420864,22273
50.605171024328186,21604
53.2422811011559,16439
53.68603259244845,23076
54.43977730203921,22279
55.659036900924924,22975
55.915279160238256,21997
56.2072425434018,22600
56.441994622227654,19942
57.14841656564184,23038
58.98543238749912,22453
59.0844681458401,22290
59.564359066964265,9154
59.93958031284422,18294
62.4508749537506,21674
63.68471956620907,21963
64.7934679605986,21680
68.60086864202573,22269
70.34823364394765,22643
70.53040631581356,22647
70.61518688741236,22485
71.1027789542644,3807
72.9433545158907,16687
73.3390549163513,11608
79.59653222651221,16438
82.25793800503479,22377
85.62865872654406,22323
86.2725309960998,21928
88.13647230829636,22979
88.27045237451907,22118
89.00554997865966,21967
89.96946754051962,21647
93.34329087882443,22215
95.0217451484335,22964
99.57218549583165,21910
103.69154717024881,23125
104.60880885880455,18395
104.68706107799733,22204
106.20436007840958,18485
108.2621730232985,21833
109.77789841265242,22359
110.0012542278444,19812
113.80139177901482,16321
115.71936199248822,21894
123.13585850699442,22401
126.34442704892069,22389
127.23881088785744,13250
127.28127679779392,21894
130.3684485303054,18493
131.03255047008744,22605
134.17706413104787,20925
137.27750180031163,21761
140.53521684792585,21476
142.4924098528618,21733
142.92480026451804,22884
143.2584057450778,16433
143.34160884205392,21631
144.0130879693838,22420
145.2628477466725,16297
146.98809355706362,21854
147.96128794794413,16323
148.55610684814758,9915
149.59104001042923,15348
151.01210648293235,22475
155.97756176827684,11513
156.01065900907085,18605
157.28867038595757,16303
158.57022721670316,22044
160.16656243051148,22656
163.83916401716095,21738
164.00214376778823,22038
164.75074518522874,22632
165.00876111514805,21948
166.8043408599865,22145
169.34453909141354,22594
169.4834730872525,16456
170.0549501290042,22466
171.8718124171837,22891
174.4369987009143,22333
178.88955143068844,22361
186.79406907224362,18797
187.08211724475373,17285
191.940463602249,21808
192.257306181953,22104
193.811318693304,21503
200.16355949733602,18214
201.70757028727135,15225
203.63682634213353,22905
207.9275449034193,16323
212.97291267582358,16297
213.39392364041439,21716
214.13990389793761,21552
214.24703126712956,22088
219.88949204696047,19029
221.5870753232484,22647
222.65901925715409,22340
