441.44004314939593, 19857, 20096, 321541.8224703134, 4371267.156372799, -5358123.25612448, -7049.764140936722, 2363.4903301705117, 1511.7867916711823, 321541.68288644333, 4371269.893270156, -5358120.342373621, -7319.152397335436, -1312.2522382491918, -1499.2323938999095
493.93565975703376, 3978, 17762, 4058007.4048863803, -5203046.362692817, -2083385.3703753804, -576.4317887403915, 2427.1131475093225, -7170.810848635483, 4058004.3763023326, -5203044.3649666095, -2083385.1871266454, 4867.059407728696, 1545.1217446249839, 5613.449407231047
1131.2227393015803, 19771, 19948, -4172950.5481291083, 4939521.075884285, -2469580.2493137238, -5073.418551062126, -1561.2239743088235, 5428.297817380615, -4172950.0835969, 4939519.178838195, -2469576.7585546905, -2386.609782408487, -4741.633138096622, -5428.5476999503
1313.2445027412598, 1621, 11338, 207337.41372966487, -1301177.1385954532, -7159645.991456676, -5576.23723465019, -4803.299451933714, 717.4043102445698, 207337.633789822, -1301177.936112013, -7159645.426332321, -7256.886022031771, 1238.0093055903508, -518.0048760950194
1906.8529879800267, 19874, 20474, -1914779.1846883018, 5474131.5827607475, 3774170.318290331, -4184.096430230229, -4529.096493483865, 4431.336893026839, -1914775.3408879987, 5474130.486079714, 3774170.4672864494, -6094.759490991902, 932.8435630022979, -4431.246712646864
2199.3150874323906, 18476, 20087, 4623869.545417443, -531567.8072180854, -5117863.55816774, 3283.64196001128, 6451.414361475932, 2287.8829291995316, 4623873.472570159, -531567.2402614517, -5117864.0641639605, -1729.9846218126231, 7028.928496399186, -2290.4199614271565
2267.60598618552, 19683, 20305, -2390140.0538352896, 3806264.3314041737, 5259190.067701832, -4786.41372899051, -5589.706294645393, 1865.6158392841814, -2390137.6964642466, 3806264.3450194355, 5259193.299210699, -7114.243076138791, -1882.778843445827, -1866.268894034428
3222.7030510516065, 18881, 19230, -1254266.8313242036, -4019175.4032434267, -5505282.535595919, 7414.254753313091, -1424.2527482686203, -650.6999986557144, -1254267.1750083447, -4019172.4357440714, -5505285.195641819, 6905.081979155777, -3051.562003193857, 654.3621393912899
3245.4655628559776, 3282, 9992, 914499.3700460381, -945393.901579055, 7216339.645949622, -61.80890412764052, 7312.539013090218, 965.4091213202446, 914499.8492082953, -945393.2378373084, 7216339.422974109, -7109.839894358485, -1582.96657003159, 700.8904845745607
3631.0952000205934, 18075, 18089, 4127542.3047842504, -604357.9145123078, -5517078.763743735, 619.9552319978784, 7557.956661197252, -368.67380219034794, 4127540.3302155975, -604355.5631823703, -5517081.327400051, 1555.1138340412485, 7423.590681797214, 346.5874540632972
3860.421261701881, 17758, 18598, -4211189.8378382865, 22552.162786888424, 5501063.519283897, 847.6241226659931, -7502.765596093402, 673.3281716474487, -4211187.650181958, 22554.411526807584, 5501066.0006804075, -917.5231865667375, -7494.540623845487, -679.7359156397438
3957.8632302591004, 18439, 19158, -4411034.596955234, -192440.92937497888, -5339271.536243636, -1626.67243373752, -7229.501852777792, 1595.7293866677833, -4411036.692799953, -192437.59404460993, -5339272.231087715, 2241.164624740574, -7062.385452310704, -1605.3555108182113
4524.503952097315, 18366, 19861, -467524.8096423347, 6677586.140552401, 1760799.6769102167, -4599.629761896333, -1843.6473399741485, 5754.190265206904, -467526.0427307901, 6677584.447030158, 1760799.1932038101, 1162.4751254960452, -1856.8884756401671, 7267.087216226205
4838.900242187259, 6667, 13866, 1540066.5918230512, -4421937.065509865, 5314191.833087089, -3398.6210440544437, 4619.518239631171, 4839.82256218082, 1540065.378168278, -4421937.730840436, 5314192.296911062, 6022.645267129069, 4139.296248284198, 1697.394386606922
4860.457367820233, 20378, 20439, -1040301.9468860208, 4151312.6701175515, 5444317.652273809, -6824.267427218422, -3125.1630877755806, 1087.817938540249, -1040302.9368660225, 4151313.3637257717, 5444321.465256992, -7493.048409611489, -451.13090105922373, -1076.8533206736543
4905.382850383242, 12576, 22798, 759030.5131914124, 571378.9217320583, 7001292.871228845, -7383.104471163657, -1140.4989652695635, 929.3811473112496, 759029.3997591608, 571377.4819603694, 7001293.846154411, 3113.0526584000427, 6780.232913855425, -874.1856813556816
5612.332884760996, 18136, 18791, -3793463.7337971176, -3730594.6489830706, 4423229.31584792, 6323.139804339275, -2106.262886928276, 3639.2856117641613, -3793462.498166263, -3730591.148358396, 4423230.805426258, 2001.8353541992385, -6357.131954042586, -3637.4905802258577
5750.761692721654, 2492, 22373, 1385708.3812725842, 298180.59884463344, -7032984.379763739, 3358.158993981704, 6616.984661379293, 916.0802637558301, 1385709.184208366, 298183.54857192165, -7032983.08884166, 1315.6346638836137, -7279.009881786774, -37.88438765576382
6067.119061225074, 17743, 18537, 2544372.9890203774, -3393807.9518013, 5466090.2486118805, 5259.39812792889, 5397.480126724063, 909.3803695445158, 2544373.173312952, -3393807.7105174894, 5466094.237072576, 6658.228090996249, 3531.297324111481, -898.2996675164627
6270.897674496961, 17854, 18017, 2891374.2311219713, 3704765.194267573, -5076250.646852443, -6895.158984154825, 2085.7045462916594, -2397.554559969789, 2891375.4678716017, 3704764.4429644197, -5076254.375923718, -3698.803444097264, 6181.522161069786, 2399.6122513866094
6300.517841334643, 13805, 22362, 2664848.9381191265, 2601300.0414814474, -6130127.786333522, -1586.5745972477935, 6922.675701629245, 2242.328432362931, 2664850.3832810787, 2601301.277541161, -6130128.481268724, -2794.9998088376897, -5834.761422543778, -3671.241549913636
6629.202231647495, 17449, 18393, 1296671.5375972937, 4151638.0112611847, -5380553.4235369405, -7445.073660000207, 517.6873970028018, -1388.2330033755695, 1296673.1052681673, 4151637.437030278, -5380557.058460076, -6415.533262650326, 3812.6045080403396, 1391.7664203930208
6937.849515727369, 13961, 22213, -4657276.288485385, 5041954.056299538, 2120286.435123607, -490.5619745265626, -3219.5667956822053, 6728.092338520711, -4657276.7629847005, 5041953.592147177, 2120288.3629243053, -2991.3069728849696, -72.37301115101536, -6843.558492390448
