0.0010489379511776592,21673
0.0041635314681385555,21696
0.005698743472372098,8247
0.007246413328189936,18525
0.018152961505129784,19828
0.0305987376960961,22302
0.0433840907766444,5756
0.06077994874517753,19562
0.07345900976029363,18919
0.08257835680077447,22026
0.0838793860955738,19575
0.11657925159821247,22410
0.15324738578569008,19102
0.5282190575662044,21801
0.6253069284152043,11241
1.0652835734786341,18637
1.1614773102527391,21684
1.3555435771171636,21987
1.3759880407518204,22507
1.5263440910397201,22010
1.604275531020113,22526
1.952259334874763,22555
2.736155544937682,16440
2.9712223751294826,22244
3.0517112392234083,23047
3.0742192293082566,12386
3.202380325446343,23072
3.395077070216252,17623
4.285162555158881,21761
4.716026323270538,22769
5.255378854732975,21909
5.725393792209139,18458
6.126104946369004,21917
6.263916367558362,10144
7.4528603382433,23177
7.927238853134483,21872
8.721470970465244,21802
9.939154597675786,21835
10.540320970032939,21981
10.652183532850175,22770
10.869604962873087,18287
10.96068308402446,22755
11.265664276899871,22958
12.158277277952818,18278
12.521119430810714,21779
13.828679314681292,22234
13.924647291957475,21845
14.887094097308307,22404
14.962950305822307,19406
15.512418476625216,10815
15.60866086693286,20158
16.686978641747224,22155
18.1390236409748,22425
18.166819702107478,21559
18.687328290234227,22962
18.746116661236506,22461
20.61105261843099,23097
21.576172565406225,22576
23.961977466098848,22575
24.05659990225286,19751
24.462329102692348,22981
26.40930878562665,23012
27.371934134885716,22275
30.220419798462185,23119
30.29882461804716,21830
31.311449991821302,18919
32.03129010913864,22365
32.25752827133686,23100
32.572213966371116,22427
34.26738364406307,16339
34.294243359194034,16444
34.80998188196334,23171
36.576568144353644,22040
36.96346391607706,23136
38.81686267798191,22940
41.37492895421682,22399
43.47750144332319,21817
44.32185584293197,21886
45.56153948892926,21302
46.58798889209444,15243
48.255413329566444,22389
49.34514137955993,22251
50.139965525890894,22510
50.460350134087925,21591
50.495303535426736,22273
50.517827770509236,23080
51.15247999362561,21604
52.24599856283724,16439
53.27544654583777,22602
55.84760993916726,22975
55.99573391482862,22279
58.14741492102541,21997
58.23373126836283,22291
58.615176204347684,23038
58.69176539791096,21967
59.033104474015154,18296
59.96529846174083,22451
61.88640369960416,21677
62.329853032786524,19941
63.5993794757411,9154
63.9976099414669,22270
64.29542340812355,22644
65.13742384734725,21680
65.52087867963672,22485
71.91285602173375,3807
74.24537909413256,22645
77.80655325626121,16439
79.64157643726271,22325
79.75426581614073,16686
80.25470414549224,22377
83.05133858379773,11608
85.82899817877613,21928
88.02915373634531,22218
88.09589297130702,22118
88.84774644157876,21967
89.49343019567853,22976
90.24959525599432,22965
91.06721614371773,21647
92.86387372588042,21910
96.95477095454032,22205
97.91650630197935,18395
105.84961480048081,23123
109.4331766122727,22361
110.38081602939972,18485
110.87608530234306,19812
111.27285101841338,16321
112.28545722698473,21831
119.02800100917753,22402
121.18829271696872,22610
123.72917936483324,21892
123.87417990309045,21893
124.78309431103294,18494
124.82616679898317,22385
131.46513667984686,16298
135.11207248987245,21632
137.35876875839307,13250
137.85622478306738,21758
139.25864968970097,22421
140.226545702152,22882
140.3813438458229,21474
141.20464644753588,16323
141.48957239616348,16431
145.69354812347345,9915
146.85851896357113,15348
148.6459469014809,20918
151.16744142476105,22475
151.60252845275352,21725
151.82669689701672,21848
153.68799768519438,18606
154.43781823054886,16304
154.97896886470295,22038
161.1387165721688,21948
161.15361892863237,22632
161.60382686367342,22653
162.23692694122806,22041
169.60086496585186,22364
170.131743466626,21737
171.24298911822402,22334
173.8134432922027,22892
174.64449814747073,22592
175.70741924959492,16457
176.55851348098338,22464
176.89021241458437,22106
179.7003176426656,22142
184.01103544492116,11513
190.05247686691183,18797
191.46745982507304,17285
195.27574380561185,21503
196.19708282730605,22908
197.03397833125135,21802
198.09836940040535,18215
202.06076412823137,15225
210.11358043471682,16323
213.22849574407272,22091
220.29635237774355,18598
220.31528904703907,22343
221.46267680951505,21552
222.80285677812992,18597
229.6463106360778,19029
229.82211651918308,21713
230.4144169597071,16297
235.31284627360156,22644
235.51754590522506,16317
235.65540110369074,23444
241.85032314436285,21486
243.65777193691312,9549
244.27599993533224,22071
244.88288663875798,22852
244.9715387240759,18593
251.79378729065354,22552
255.32629234061173,16304
260.88584170940356,21723
266.1627248956725,22045
266.19241080103745,22014
266.3718651773802,23026
