475.6776928435821, 19044, 20411, 3910546.367173325, 2086162.9249895657, -5329338.821286321, -1606.2571088288485, 7219.590112268113, 1647.8470790836307, 3910548.355277341, 2086164.219348312, -5329335.6007173825, -5102.757111008372, 5353.45983775314, -1649.451593990008
487.22768933750274, 17509, 17822, -2379428.9423332936, -3472602.1451669326, -5504152.27797929, 5697.221429350124, -4954.288419085757, 658.5650050196218, -2379430.240257216, -3472604.0327274096, -5504148.998879702, 6674.112958810607, -3529.6252799741433, -663.7665015731318
828.594717936562, 23100, 23121, -819803.4624436013, -1003104.9601459665, 7200362.674346683, -6563.0110533965035, 3366.8057942506557, -272.83220254013224, -819803.8337253426, -1003102.6327085142, 7200359.442447968, -4795.23548209346, -5509.284832924902, -1316.0796048517195
929.4033757561381, 11619, 19947, 5953095.929366767, 1428457.6058886165, -3254767.028012622, -3547.5587607103016, -286.1229665721557, -6729.505601695468, 5953095.959494567, 1428455.5545141092, -3254766.868130417, -3743.859099230592, 4407.242657460228, -4901.039042223218
1005.5082756114593, 21257, 21649, 1033553.3358072713, 2062458.4962675723, -6483286.524223469, 5603.365126489586, 4579.049489395581, 2344.0944902278225, 1033553.335114778, 2062457.3971499067, -6483288.372043803, 315.13397619359796, 7209.439290096428, 2353.5355680443554
1017.982828002091, 18895, 19822, -4417008.621618343, 3145937.056710087, 4315322.78912548, -920.6488198221366, -6495.189151333469, 3799.7089786123106, -4417006.051301006, 3145939.5704288846, 4315324.542579614, -5839.146940700832, -2990.083147818199, -3798.5414074215596
1076.3654946474255, 18893, 18932, 2830518.1443611323, -3049482.3722535446, 5528854.455863459, 5579.01904246903, 5146.89469401532, -17.41950089788361, 2830521.1526895207, -3049480.5974474447, 5528852.50649853, 5524.934849742478, 5205.092105330096, 42.19261316199163
1245.21728681342, 18322, 19840, -2807024.1660376545, -3083891.376710948, 5535348.759179451, 5759.03797143958, -4922.064742136894, 174.84122954029363, -2807021.4972205954, -3083888.781304457, 5535347.295867879, 5450.519260436719, -5261.816055585572, -169.9887195639899
1658.006548023416, 18244, 22921, 4009722.4420711715, 1193017.8241035964, 5514429.607803806, -2738.9347437407127, 7061.413719488164, 468.23661863788715, 4009721.154821051, 1193014.7035230868, 5514431.753721825, 2887.8738447103838, 6337.649918481505, -3288.3557241917797
1966.762480223019, 18484, 21207, -6513318.371281492, 115652.11935716798, 2355929.8277180344, -2064.918066560127, -4810.951039983552, -5489.955420194097, -6513320.812208552, 115650.41527262877, 2355927.1562212324, 1909.0764756802246, -4861.498880978851, 5498.857964039481
2007.5274535919264, 11035, 13944, 6122177.762497989, -3099113.7450018483, 1961213.7395641408, 2736.665802284764, 1007.5632746779295, -6885.085734568718, 6122177.351862228, -3099114.005498316, 1961212.6091183373, -2333.5873001492014, -102.17743509582738, 7097.400983632534
2288.4009661975992, 16909, 22452, -1056020.1596198573, 437677.397735099, 6860686.075667593, 6390.813133013881, 3979.744199538505, 726.5199062192023, -1056018.8194820804, 437677.5883952826, 6860689.839671676, -1431.4702755242897, 7365.103424780342, -637.7853479053969
2300.3906734911443, 7763, 13105, -2772744.4398577483, 3494583.484931446, -5421454.172103981, -2255.0239548229874, 5469.518842281596, 4662.794922237336, -2772743.052167469, 3494585.255360486, -5421453.295586826, 4856.86402213532, -3393.097162493163, -4650.681858707387
2327.212780457022, 18100, 18250, 5979110.115706087, 878654.5404438655, 3392592.217220256, 1898.1417651064953, 5560.503182861783, -4792.43739603706, 5979107.346166017, 878655.0237465174, 3392589.3718617046, -3417.3188701258055, 4779.316553277323, 4792.690009267847
2473.355869489655, 18099, 19727, -4225326.235055606, -323683.16735290486, -5475698.485368001, -544.3118461439059, -7515.6868276821415, 872.1928600935856, -4225329.881676432, -323681.79847252095, -5475697.575229169, 1691.4393815886292, -7343.557364546402, -861.3098649861681
2580.642697968966, 19387, 19599, 4243264.8607467245, 21516.764135614503, -5467014.858789799, -1213.9781614974424, 7436.081045976288, -904.1644710606965, 4243262.170830659, 21513.822305810638, -5467015.190407047, 1132.7253796959324, 7449.146909755922, 911.5689537620972
3049.331140256754, 1455, 14691, -2377772.1030320833, 1510599.6892033631, 7260557.719945987, 6686.3961895343145, 762.0422924421775, 2203.463549569543, -2377771.0163379377, 1510600.398585224, 7260558.227306991, -6561.875609241174, 1119.5681258186705, -2518.437766313826
3163.498501619867, 18152, 19952, -3821074.5831163917, -2553986.682301149, -5169588.990438275, 5828.525139241328, -4368.960023558833, -2142.2630110093837, -3821072.2707460746, -2553989.088824967, -5169591.1954639265, 1807.7393251786718, -7055.092570667917, 2145.727614806485
3270.0821088266166, 17359, 18743, 3454313.7568597095, 2579809.577238515, 5423267.589242791, -3159.864885781737, 6781.541733183694, -1218.3300621461317, 3454316.1648255317, 2579806.989363387, 5423265.717175151, -5610.68839598041, 4949.1505324959135, 1214.514839335043
3285.24614001176, 18729, 20233, -4398274.527053701, 5268607.779413724, -938809.412919631, -3002.9733020025806, -3583.059568574607, -5977.2699859387885, -4398273.896208312, 5268605.715978998, -938812.7810526234, -4062.501408184692, -2314.8054916264336, 5977.5231007467955
3291.0284083002934, 17591, 19820, -1787331.9850418833, 3936369.158591678, 5416644.245132544, -6001.718698053391, -4452.27862936201, 1259.6015488922258, -1787328.095439046, 3936369.9462452293, 5416644.7457342725, -7303.863032162103, -1583.585895729002, -1254.3751101328928
