230.06549802361715, 17906, 19077, -2666234.4360079737, -3609300.4824071927, 5266357.531641519, 6948.665687573366, -2438.9777199449677, 1845.0509377844478, -2666231.2434218293, -3609298.268710423, 5266356.579246134, 4372.127952732689, -5926.21229683668, -1840.7261517908678
519.5059726702841, 5261, 12236, -1075783.3736427925, 2796198.7479742276, -6301200.8167303875, 189.34482227711737, -6886.6353831247725, -3085.6047055137155, -1075781.5446882446, 2796197.150312623, -6301202.5884786, 10.154170630828844, 6903.49994770331, 3041.536128462816
982.1779767357361, 19509, 20700, 4594235.165606165, -144574.84983431688, -5181271.983373398, 2621.662021447016, 6791.060500300993, 2123.693278028017, 4594234.806471411, -144575.66857780004, -5181268.084562158, -2180.4911508989285, 6944.1786897543925, -2135.0173679702284
1432.7014052181332, 19926, 22635, -4748628.688847544, -3594319.4617996896, -3448079.2443503356, 996.5065378614881, -5871.689062785583, 4735.4259821307105, -4748628.822428916, -3594321.1224624235, -3448077.8851166293, 3659.6409723027787, 1358.6622972676175, -6494.394010645314
1654.843486584868, 764, 22891, -679837.9197243296, -3928493.8798096953, 5963056.12572649, 3690.504785349185, -5573.940536768479, -3284.7395274191144, -679839.4873951465, -3928495.022979584, 5963055.29286522, -1256.821855578985, 6206.6794003969935, 3931.527240336885
1667.864035180212, 17614, 20307, 4307623.647789369, -3706738.7424593745, 3948469.4026116943, 5866.728785146059, 2283.66954916056, -4244.122963743813, 4307621.736372952, -3706740.3240769976, 3948466.2649181914, 1382.4350652450353, 6141.270656621832, 4245.2184499330415
1883.1422262384822, 8928, 22762, -783807.0290760612, -973732.6110501725, -7121988.146618638, -7210.834491411976, 1678.2357777413483, 574.8243042890819, -783808.2859891497, -973734.0071168813, -7121987.266120114, -4274.777163300247, 6014.393349355635, -419.7853605579911
2088.5452574820965, 17420, 17431, 2564572.0881416877, 3284711.8397912467, 5537743.179548706, -5949.026947099749, 4693.320349593904, -28.447032128025512, 2564573.278115157, 3284711.516096035, 5537739.37439634, -5955.132707617406, 4685.654726866087, -21.029507309940527
2301.23161488601, 17706, 22289, 2864491.1190957446, 3175743.997496583, -5442239.357244841, -4559.79806611825, 5968.217291293155, 1072.969766241596, 2864491.1960724387, 3175746.007828463, -5442237.790361539, -2711.0876908612017, -5397.987329629992, -4574.503898784846
2930.8398865300983, 18084, 18444, 245401.30877883616, -4159334.211639038, -5522493.150042724, 7586.262869229896, 99.96781722540618, 264.7162786119303, 245404.20662420103, -4159335.042482808, -5522490.520939076, 7544.775444512068, 797.7203676743604, -261.4869323015133
3065.7030080556897, 18107, 20203, -3999282.3288910133, -1183183.7146178614, 5530375.113039689, 1839.0026002725915, -7351.7415639794535, -234.41675073745094, -3999283.1501259957, -1183185.1583683598, 5530371.474199419, 2447.117406808608, -7172.2325942131365, 243.70198471519478
3321.721673626928, 18417, 20493, 4043283.442569297, -1008153.3843650159, -5534329.844504265, 1982.649913837783, 7316.017889505159, 123.97290009558947, 4043283.6706903446, -1008150.1255593023, -5534327.536226552, 1675.6992123249354, 7392.405951154791, -114.35262385630176
3576.404030994952, 18145, 18610, -5086619.23781691, 66085.01830926375, -4706752.703117411, 2871.859160265568, -6245.223669524859, -3193.108597499214, -5086616.659984012, 66087.05181936221, -4706754.987675859, -3031.544481311469, -6169.617133266466, 3193.4349958777593
3653.0962267012374, 14549, 16936, 1528276.0565044861, -295155.3100909857, 7286900.376829619, -4797.6399046920105, -5473.626337663902, 760.7324984858496, 1528276.000828694, -295153.240229057, 7286900.356970714, 2849.787810781788, -6672.957739094381, -863.0536736649287
3931.1386061825347, 19988, 20459, 1746706.0611652276, -3837665.777467759, 5484399.264510288, 7225.5909401041645, 2201.887311835266, -755.5977491497274, 1746705.7599634114, -3837666.8008592557, 5484395.409390041, 6407.603676136375, 3999.8631053558474, 759.9521151099434
4063.7195180914555, 2514, 16304, 6970807.410398813, -846913.9996318759, -1415957.708399657, 1318.7398673573052, -1282.2317138342814, 7239.130394928781, 6970810.1853051055, -846916.4300568359, -1415956.1614894764, 1513.0119294340957, 297.9420540124824, 7297.159666203266
4416.515835807165, 19348, 19529, -3926642.7313850457, -1407046.1013041337, 5517608.585040902, 2120.6925101243723, -7281.850960154769, -348.0828230931949, -3926643.238876198, -1407048.744203484, 5517605.625727543, 2990.96918471373, -6969.625994616458, 349.74086717557714
4766.523900900552, 17869, 20355, 4235214.2896308, 373334.42183162953, -5472817.846062126, -1836.2981053336775, 7294.261196501078, -921.0440335188065, 4235215.415929083, 373332.43513631605, -5472821.130038343, 528.6385733056579, 7503.141693173545, 924.8989592950644
4884.93658533231, 19954, 20244, -3419559.8746120594, -2444064.305273683, -5510020.45689219, 3732.539852865653, -6567.952417432723, 600.8315861129824, -3419558.802700433, -2444066.0841548517, -5510017.038327285, 5001.640206521004, -5661.817232019283, -591.8539587844973
5139.334484948571, 17887, 20358, -2272654.8511464205, 3506447.5726005677, -5528094.391893845, -6096.562228395607, -4488.956254297678, -344.99564791862235, -2272651.276027182, 3506448.9829343446, -5528095.500713899, -6589.65150779199, -3727.094474090334, 341.37621896369933
5475.008543400911, 19475, 20169, 216707.0695778611, -4186341.3261078517, -5516912.623007494, 7489.004978280607, 1053.0301379384155, -499.4841133446057, 216704.9236738342, -4186338.0386127266, -5516911.856540459, 7558.03963038941, -268.1392363928619, 506.62096543158236
