0.001101804996265661,21673
0.004102843891965073,21696
0.005706346736237456,8247
0.007267201428668006,18525
0.018153158990584835,19828
0.029528243104741992,22302
0.04331453507422727,5756
0.06080187246401043,19562
0.07344824309334742,18919
0.07895105210991234,19575
0.07895352180902322,22025
0.11577295604283468,22410
0.15794831123395903,19102
0.5273460439998666,21801
0.6732365054154014,11241
1.1283016037961195,21685
1.1870635028136853,18637
1.3262372568569791,21987
1.4106949339222343,22507
1.525494896081989,22010
1.5776938308058974,22526
1.9793752819813197,22555
2.8592527325535833,16440
3.1378203876842665,12386
3.148237292950621,23047
3.1688976476838446,22243
3.265854619252654,23072
3.4024780216245354,17623
4.213856560024989,21761
5.088404731984056,22769
5.156745297550286,21909
5.867791537479682,18458
6.129582986438601,21917
6.774073207574003,10144
7.775971360782717,23177
8.090985047187537,21802
8.480685222256113,21871
9.660505222472032,21835
10.156530048294371,21981
10.253611684208778,22770
11.011241320332479,22756
11.015811953557161,18287
11.213265921431326,22958
11.874128150837908,21781
12.38263068848473,18278
13.651229733018049,21845
13.92889387019525,22233
14.785594392511372,22404
15.193951892043575,19406
15.419578114699155,10815
16.3983894980571,22156
16.787690892007326,20158
17.60036340393866,22425
17.70597872234416,22963
18.162360834673493,22462
18.942071420807082,21559
20.06992757008444,23097
20.36762651025022,22576
23.587608162815496,22575
23.929680970672926,19751
24.8069648090424,22981
25.060325409522406,23012
26.57373561868776,22275
29.40911656071437,23119
29.607766852803948,21830
30.973932293594768,22429
31.131674564089828,18919
31.77355913732237,22365
32.45105056940212,16447
32.798294213101535,23098
34.981773898704965,16339
35.43389793423999,23171
36.66971497888622,22040
37.423800184228085,22940
37.5743929701828,23135
41.637027570240036,22399
43.317115356160606,21302
44.73494457724562,21816
46.20501522348467,21885
46.55820323330576,22390
47.33941407892544,15243
48.018428222566776,22275
48.976940766289694,22510
49.701340595195134,21591
49.777381385612856,16439
51.598373911360724,22249
52.54197298554186,21603
53.25412400975336,23076
53.52985156085629,22279
54.504211571295784,22601
56.216028052714385,23041
56.456636284743766,22974
57.45988272987033,21997
58.7771225805996,22291
60.18749233485634,22453
60.2921364087238,19942
61.44664510678152,21966
62.42157526657707,21677
